X,Y,OBJECTID,CODIGO_ESTACAO,ANO,UF,AMBIENTE,ENTIDADE_RESPONSAVEL,CORPO_DAGUA
-56.725556,-17.311111,1,00MS22CB2156,2004,MS,1,IMASUL,Rio Cuiabá
-56.720833,-17.301667,2,00MS22CB2158,2004,MS,1,IMASUL,Rio Cuiabá
-54.734444,-19.2575,3,00MS22CX0266,2004,MS,1,IMASUL,Rio Coxim
-54.760556,-18.499167,4,00MS22CX2000,2004,MS,1,IMASUL,Rio Coxim
-54.187222,-19.345556,5,00MS22CX2176,2004,MS,1,IMASUL,Rio Coxim
-56.715,-17.322222,6,00MS22IT2000,2004,MS,1,IMASUL,Rio Itiquira
-55.607222,-17.369167,7,00MS22IT2232,2004,MS,1,IMASUL,Rio Itiquira
-55.602778,-17.366667,8,00MS22IT2234,2004,MS,1,IMASUL,Rio Itiquira
-57.573333,-19.005278,9,00MS22PA2135,2004,MS,1,IMASUL,Rio Paraguai
-57.605,-19,10,00MS22PA2140,2004,MS,1,IMASUL,Rio Pargauai
-57.660278,-18.993333,11,00MS22PA2145,2004,MS,1,IMASUL,Rio Paraguai
-57.489167,-18.043611,12,00MS22PA2214,2004,MS,1,IMASUL,Rio Paraguai
-57.466111,-17.890556,13,00MS22PA2366,2004,MS,1,IMASUL,Rio Paraguai
-54.929167,-18.946389,14,00MS22RV0020,2004,MS,1,IMASUL,Rio Verde
-54.826667,-18.890833,15,00MS22RV2008,2004,MS,1,IMASUL,Rio Verde
-57.668056,-18.994722,16,00MS22TG2000,2004,MS,1,IMASUL,Canal do Tamengo
-54.753333,-18.515833,17,00MS22TM2000,2004,MS,1,IMASUL,Rio Taquari-Mirim
-57.226667,-19.234167,18,00MS22TQ2000,2004,MS,1,IMASUL,Rio Taquari
-54.769444,-18.481667,19,00MS22TQ2441,2004,MS,1,IMASUL,Rio Taquari
-54.606389,-18.358611,20,00MS22TQ2481,2004,MS,1,IMASUL,Rio Taquari
-55.834167,-20.463056,21,00MS23AC2000,2004,MS,1,IMASUL,Córrego Agogô
-55.849444,-20.507222,22,00MS23AC2006,2004,MS,1,IMASUL,Córrego Agogô
-54.694167,-19.347222,23,00MS23AQ0575,2004,MS,1,IMASUL,Rio Aquidauana
-55.088056,-20.155278,24,00MS23AQ1424,2004,MS,1,IMASUL,Rio Aquidauana
-54.895278,-19.950278,25,00MS23AQ1476,2004,MS,1,IMASUL,Rio Aquidauana
-56.804167,-19.793611,26,00MS23AQ2000,2004,MS,1,IMASUL,Rio Aquidauana
-55.831389,-20.462222,27,00MS23AQ2284,2004,MS,1,IMASUL,Rio Aquidauana
-55.779722,-20.495833,28,00MS23AQ2291,2004,MS,1,IMASUL,Rio Aquidauana
-56.426944,-21.149167,29,00MS23BO2000,2004,MS,1,IMASUL,Córrego Bonito
-56.461667,-21.126667,30,00MS23BO2008,2004,MS,1,IMASUL,Córrego Bonito
-56.488889,-21.138056,31,00MS23BO2014,2004,MS,1,IMASUL,Córrego Bonito
-55.272222,-20.4775,32,00MS23CH2018,2004,MS,1,IMASUL,Rio Cachoeirão
-55.110556,-20.640833,33,00MS23CN2002,2004,MS,1,IMASUL,Rio Canastrão
-56.444167,-21.173056,34,00MS23FO0065,2004,MS,1,IMASUL,Rio Formoso
-56.509722,-21.236389,35,00MS23FO0073,2004,MS,1,IMASUL,Rio Formoso
-56.228056,-21.098611,36,00MS23FO2000,2004,MS,1,IMASUL,Rio Formos
-56.387222,-21.122222,37,00MS23FO2047,2004,MS,1,IMASUL,Rio Formoso
-56.1203,-21.4831,38,00MS23MI0602,2004,MS,1,IMASUL,Rio Miranda
-56.399167,-20.240833,39,00MS23MI1292,2004,MS,1,IMASUL,Rio Miranda
-41.678333,-21.133056,40,00RJ02IT0100,2004,RJ,1,INEA,Rio Itabapoana
-41.40695,-21.651536,41,00RJ02MR0370,2004,RJ,1,INEA,Rio Muriaé
-42.124289,-21.204164,42,00RJ02MR0374,2004,RJ,1,INEA,Rio Muriaé
-41.994017,-22.726675,43,00RJ02NG0353,2004,RJ,1,INEA,Rio Negro
-43.182539,-22.503911,44,00RJ02PB0002,2004,RJ,1,INEA,Rio Piabanha
-43.143986,-22.126539,45,00RJ02PB0011,2004,RJ,1,INEA,Rio Piabanha
-43.826911,-22.467708,46,00RJ02PI0241,2004,RJ,1,INEA,Rio Piraí
-42.177028,-21.549392,47,00RJ02PM0331,2004,RJ,1,INEA,Rio Pomba
-42.2516,-21.494647,48,00RJ02PM0332,2004,RJ,1,INEA,Rio Pomba
-44.403303,-22.456272,49,00RJ02PP0160,2004,RJ,1,INEA,Rio Pirapetinga
-43.940317,-22.349867,50,00RJ02PQ0113,2004,RJ,1,INEA,Rio Paquequer
-43.914875,-22.248744,51,00RJ02PR0091,2004,RJ,1,INEA,Rio Preto
-44.568494,-22.529033,52,00RJ02PS0410,2004,RJ,2,INEA,Rio Paraíba do Sul
-44.447925,-22.466897,53,00RJ02PS0413,2004,RJ,1,INEA,Rio Paraíba do Sul
-44.300378,-22.450469,54,00RJ02PS0415,2004,RJ,1,INEA,Rio Paraíba do Sul
-44.189953,-22.525772,55,00RJ02PS0418,2004,RJ,1,INEA,Rio Paraíba do Sul
-44.133203,-22.519969,56,00RJ02PS0419,2004,RJ,1,INEA,Rio Paraíba do Sul
-44.063019,-22.47845,57,00RJ02PS0421,2004,RJ,1,INEA,Rio Paraíba do Sul
-43.934578,-22.499031,58,00RJ02PS0423,2004,RJ,1,INEA,Informação não disponível
-43.827594,-22.464981,59,00RJ02PS0425,2004,RJ,1,INEA,Rio Paraíba do Sul
-43.169419,-22.105022,60,00RJ02PS0430,2004,RJ,1,INEA,Rio Paraíba do Sul
-42.909986,-21.990964,61,00RJ02PS0432,2004,RJ,1,INEA,Rio Paraíba do Sul
-42.082964,-21.666458,62,00RJ02PS0434,2004,RJ,1,INEA,Informação não disponível
-41.745833,-21.643333,63,00RJ02PS0439,2004,RJ,1,INEA,Informação não disponível
-41.330556,-21.744444,64,00RJ02PS0441,2004,RJ,1,INEA,Informação não disponível
-42.360164,-22.712392,65,00RJ05BC0002,2004,RJ,1,INEA,Rio Bacaxá
-42.400175,-22.642692,66,00RJ05CP0002,2004,RJ,1,INEA,Rio Capivari
-42.363825,-22.564714,67,00RJ05SJ0003,2004,RJ,1,INEA,Rio São João
-42.266606,-22.587844,68,00RJ05SJ0012,2004,RJ,1,INEA,Rio São João
-42.021417,-22.717719,69,00RJ06UN0100,2004,RJ,1,INEA,Rio Una
-43.351111,-22.822583,70,00RJ10AC0241,2004,RJ,1,INEA,Rio Acarí
-43.010756,-22.839311,71,00RJ10AN0740,2004,RJ,1,INEA,Rio Alcântara
-43.102569,-22.855397,72,00RJ10BM0760,2004,RJ,1,INEA,Rio Bomba
-43.411572,-22.736511,73,00RJ10BT0100,2004,RJ,1,INEA,Rio da Bota
-42.953397,-22.713117,74,00RJ10CC0622,2004,RJ,1,INEA,Rio Cacerebú
-42.725847,-22.727233,75,00RJ10CC0625,2004,RJ,1,INEA,Rio Caceribu
-42.668317,-22.669861,76,00RJ10CC0630,2004,RJ,1,INEA,Rio Caceribu
-43.239331,-22.879956,77,00RJ10CN0100,2004,RJ,1,INEA,Informação não disponível
-43.218411,-22.708722,78,00RJ10ES0400,2004,RJ,1,INEA,Rio Estrela
-43.267594,-22.8728,79,00RJ10FR0142,2004,RJ,1,INEA,Rio Farias
-42.973747,-22.676067,80,00RJ10GP0600,2004,RJ,1,INEA,Rio Guapi
-42.9506,-22.684108,81,00RJ10GP0601,2004,RJ,1,INEA,Rio Guapi
-42.972719,-22.786928,82,00RJ10GX0720,2004,RJ,1,INEA,Rio Guaxindiba
-43.365253,-22.685089,83,00RJ10IA0250,2004,RJ,1,INEA,Rio Iguaçu
-43.288986,-22.725142,84,00RJ10IA0260,2004,RJ,1,INEA,Rio Iguaçu
-43.259986,-22.733897,85,00RJ10IA0261,2004,RJ,1,INEA,Rio Iguaçu
-43.248336,-22.745639,86,00RJ10IA0262,2004,RJ,1,INEA,Rio Iguaçu
-43.058136,-22.803053,87,00RJ10IB0810,2004,RJ,1,INEA,Rio Imboassu
-43.285069,-22.818342,88,00RJ10IJ0200,2004,RJ,1,INEA,Rio Irajá
-43.154839,-22.624358,89,00RJ10IN0450,2004,RJ,1,INEA,Rio Inhomirim
-43.175128,-22.649439,90,00RJ10IN0460,2004,RJ,1,INEA,Rio Inhomirim
-43.077839,-22.657983,91,00RJ10IR0540,2004,RJ,1,INEA,Rio Iriri
-42.620383,-22.418714,92,00RJ10MC0965,2004,RJ,1,INEA,Rio Macacu
-43.693914,-22.560794,93,00RJ10MC0967,2004,RJ,1,INEA,Rio Macacu
-43.040178,-22.663644,94,00RJ10MG0580,2004,RJ,1,INEA,Rio Magé
-43.210194,-22.900192,95,00RJ10MN0000,2004,RJ,1,INEA,Informação não disponível
-43.283292,-22.819575,96,00RJ10PN0180,2004,RJ,1,INEA,Informação não disponível
-43.3668,-22.804683,97,00RJ10PV0981,2004,RJ,1,INEA,Rio Pavuna
-43.050928,-22.659644,98,00RJ10RN0560,2004,RJ,1,INEA,Rio Roncador
-42.983208,-22.548617,99,00RJ10SB0998,2004,RJ,1,INEA,Rio Soberbo
-43.251103,-22.659856,100,00RJ10SC0420,2004,RJ,1,INEA,Rio Saracuruna
-43.290097,-22.802586,101,00RJ10SJ0220,2004,RJ,1,INEA,Rio São João de Meriti
-43.287639,-22.746306,102,00RJ10SP0300,2004,RJ,1,INEA,Informação não disponível
-43.397289,-22.777872,103,00RJ10SP0305,2004,RJ,1,INEA,Rio Sarapuí
-43.283347,-22.644056,104,00RJ10SR0400,2004,RJ,1,INEA,Informação não disponível
-43.118972,-22.657619,105,00RJ10SR0500,2004,RJ,1,INEA,Rio Suruí
-43.596703,-22.782836,106,00RJ12CU0650,2004,RJ,1,INEA,Rio Cabuçu
-43.545094,-22.992214,107,00RJ12EN0670,2004,RJ,1,INEA,Rio E. Novo
-43.6762,-22.872697,108,00RJ12GM0180,2004,RJ,1,INEA,Rio Guandu mirim
-43.627286,-22.809369,109,00RJ12GN0200,2004,RJ,2,INEA,Rio Guandu
-43.664219,-22.6572,110,00RJ12GN0201,2004,RJ,1,INEA,Rio Guandu
-43.753758,-22.889189,111,00RJ12GR0100,2004,RJ,1,INEA,Rio da Guarda
-43.591486,-22.787781,112,00RJ12IR0251,2004,RJ,1,INEA,Rio Ipiranga
-43.695756,-22.909481,113,00RJ12IT0040,2004,RJ,1,INEA,Canal do Itá
-43.816664,-22.682353,114,00RJ12LG0350,2004,RJ,1,INEA,Ribeirão das Lages
-43.784286,-22.692153,115,00RJ12LG0351,2004,RJ,1,INEA,Ribeirão das Lages
-43.703344,-22.628125,116,00RJ12MC0410,2004,RJ,1,INEA,Rio Macaco
-43.629519,-22.729258,117,00RJ12PO0290,2004,RJ,1,INEA,Rio dos Poços
-57.338056,-19.421389,118,00MS23MI2000,2004,MS,1,IMASUL,Rio Miranda
-56.815,-19.783333,119,00MS23MI2147,2004,MS,1,IMASUL,Rio Miranda
-56.815,-19.789167,120,00MS23MI2148,2004,MS,1,IMASUL,Rio Miranda
-56.09,-20.763333,121,00MS23MI2444,2004,MS,1,IMASUL,Rio Miranda
-56.1294,-21.4667,122,00MS23MI2601,2004,MS,1,IMASUL,Rio Miranda
-56.476389,-21.127222,123,00MS23RE2000,2004,MS,1,IMASUL,Córrego Restinga
-56.493611,-20.214722,124,00MS23SA2001,2004,MS,1,IMASUL,Rio Salobra
-56.460833,-21.126667,125,00MS23SD2000,2004,MS,1,IMASUL,Córrego Saladeiro
-57.055833,-19.285278,126,00MS24NE2008,2004,MS,1,IMASUL,Rio Negro
-56.3375,-19.605833,127,00MS24NE2127,2004,MS,1,IMASUL,Rio Negro
-56.093611,-19.588333,128,00MS24NE2174,2004,MS,1,IMASUL,Rio Negro
-55.9575,-19.655278,129,00MS24NE2202,2004,MS,1,IMASUL,Rio Negro
-55.024167,-19.356111,130,00MS24NE2435,2004,MS,1,IMASUL,Rio Negro
-55.044722,-19.489722,131,00MS24NE2461,2004,MS,1,IMASUL,Rio Negro
-57.840278,-20.933056,132,00MS25NA1000,2004,MS,1,IMASUL,Rio Nabileque
-57.604722,-20.573333,133,00MS25NA1068,2004,MS,1,IMASUL,Rio Nabileque
-54.7906,-22.3117,134,00MS13AB2020,2004,MS,1,IMASUL,córrego Água Boa
-54.790722,-22.312361,135,00MS13AB2021,2004,MS,1,IMASUL,Córrego Água Boa
-57.849722,-21.104444,136,00MS25NA2024,2004,MS,1,IMASUL,Rio Paraguai
-57.829722,-19.926111,137,00MS25NA2207,2004,MS,1,IMASUL,Rio Paraguai
-57.5325,-19.728611,138,00MS25PA2271,2004,MS,1,IMASUL,Rio Nabileque
-57.981926,-22.08429,139,00MS26AP2000,2004,MS,1,IMASUL,Rio Apa
-57.061111,-22.233889,140,00MS26AP2161,2004,MS,1,IMASUL,Rio Apa
-56.528056,-22.130833,141,00MS26AP2273,2004,MS,1,IMASUL,Rio Apa
-56.515833,-22.105833,142,00MS26AP2276,2004,MS,1,IMASUL,Rio Apa
-57.989291,-22.087256,143,00MS26PA2000,2004,MS,1,IMASUL,Rio Paraguai
-57.907222,-21.716389,144,00MS26PA2060,2004,MS,1,IMASUL,Rio Paraguai
-54.124722,-17.621944,145,00MS26PQ2000,2004,MS,1,IMASUL,Rio Piquiri
-54.5611,-20.4514,146,00MSDB0074,2004,MS,1,IMASUL,Córrego Desbarrancado
-54.5593,-20.4546,147,00MSJP0038,2004,MS,1,IMASUL,Córrego Joaquim Português
-54.5792,-20.4548,148,00MSPR2005,2004,MS,1,IMASUL,Córrego Prosa
-54.5568,-20.4531,149,00MSPR2006,2004,MS,1,IMASUL,Córrego Prosa
-54.5651,-20.4524,150,00MSPR2007,2004,MS,1,IMASUL,Córrego Prosa
-44.648053,-22.494356,151,00RJ02AB0155,2004,RJ,1,INEA,Córrego Água Branca
-42.514169,-22.2218,152,00RJ02BG0366,2004,RJ,1,INEA,Rio Bengala
-44.196647,-22.518814,153,00RJ02BN0180,2004,RJ,1,INEA,Rio Bananal
-41.936447,-21.184661,154,00RJ02CR0020,2004,RJ,1,INEA,Rio Carangola
-41.825272,-21.619292,155,00RJ02DR0350,2004,RJ,1,INEA,Rio Dois Rios
-42.571575,-22.219061,156,00RJ02GR0361,2004,RJ,1,INEA,Rio Grande
-54.521306,-22.355722,157,00MS13DR2102,2004,MS,1,IMASUL,Rio Dourados
-53.394222,-22.279306,158,00MS13BL2050,2004,MS,1,IMASUL,Córrego do Baile
-53.393667,-22.278472,159,00MS13BL2051,2004,MS,1,IMASUL,Córrego do Baile
-54.218306,-21.979,160,00MS13DR2000,2004,MS,1,IMASUL,Rio Dourados
-53.393028,-22.277778,161,00MS13BL2052,2004,MS,1,IMASUL,Córrego do Baile
-54.4946,-21.9313,162,00MS13BR2080,2004,MS,1,IMASUL,Rio Brilhante
-54.647,-21.932972,163,00MS13BR2128,2004,MS,1,IMASUL,Rio Brilhante
-55.1592,-21.4832,164,00MS13BR2267,2004,MS,1,IMASUL,Rio Brilhante
-54.523583,-22.403278,165,00MS13DR2106,2004,MS,1,IMASUL,Rio Dourados
-54.7833,-22.4017,166,00MS13DR2150,2004,MS,1,IMASUL,Rio Dourados
-54.8412,-22.2316,167,00MS13AB0019,2004,MS,1,IMASUL,Córrego Água Boa
-54.7827,-22.3993,168,00MS13AB2000,2004,MS,1,IMASUL,Córrego Água Boa
-54.7933,-22.3981,169,00MS13DR2153,2004,MS,1,IMASUL,Rio Dourados
-55.327444,-22.213639,170,00MS13DR2250,2004,MS,1,IMASUL,Rio Dourados
-55.331278,-22.210556,171,00MS13DR2252,2004,MS,1,IMASUL,Rio Dourados
-55.868861,-22.146222,172,00MS13DR2364,2004,MS,1,IMASUL,Rio Dourados
-53.7428,-23.2112,173,00MS13IV2000,2004,MS,1,IMASUL,Rio Ivinhema
-53.5321,-22.3816,174,00MS13IV2142,2004,MS,1,IMASUL,Rio Ivinhema
-53.8938,-21.8783,175,00MS13IV2237,2004,MS,1,IMASUL,Rio Ivinhema
-55.332694,-22.212222,176,00MS13SJ2000,2004,MS,1,IMASUL,Rio São João
-54.8364,-21.839,177,00MS13SM2000,2004,MS,1,IMASUL,Rio Santa Maria
-55.3422,-21.3938,178,00MS13ST2018,2004,MS,1,IMASUL,Rio Sto Antonio
-54.678472,-21.525472,179,00MS13VA2143,2004,MS,1,IMASUL,Rio Vacaria
-54.6981,-21.3628,180,00MS13VA2167,2004,MS,1,IMASUL,Rio Vacaria
-54.935389,-21.020278,181,00MS13VA2234,2004,MS,1,IMASUL,Rio Vacaria
-51.0892,-19.3074,182,00MS19AR2039,2004,MS,1,IMASUL,Rio Aporé
-51.7285,-19.1066,183,00MS19AR2138,2004,MS,1,IMASUL,Rio Aporé
-51.7481,-19.0866,184,00MS19AR2143,2004,MS,1,IMASUL,Rio Aporé
-52.1721,-18.8584,185,00MS19AR2233,2004,MS,1,IMASUL,Rio Aporé
-52.1808,-18.8515,186,00MS19AR2243,2004,MS,1,IMASUL,Rio Aporé
-52.6263,-18.6903,187,00MS19AR2321,2004,MS,1,IMASUL,Rio Aporé
-54.819444,-17.6425,188,00MS21CA2008,2004,MS,1,IMASUL,Córrego Cabeceira Alta
-54.744444,-17.618611,189,00MS21CA2019,2004,MS,1,IMASUL,Córrego Cabeceira Alta
-55.137778,-17.653611,190,00MS21CR2000,2004,MS,1,IMASUL,Rio Correntes
-54.740278,-17.523889,191,00MS21CR2060,2004,MS,1,IMASUL,Rio Correntes
-55.139722,-17.649722,192,00MS21PQ2123,2004,MS,1,IMASUL,Rio Piquiri
-55.138611,-17.655833,193,00MS21PQ2125,2004,MS,1,IMASUL,Rio Piquiri
-54.690833,-17.916111,194,00MS21PQ2253,2004,MS,1,IMASUL,Rio Correntes
-56.966111,-17.626944,195,00MS22CB2077,2004,MS,1,IMASUL,Rio Cuiabá
-49.260987,-25.599166,196,65017006,2004,PR,1,Águas Paraná,Rio Iguaçu
-49.251111,-25.622,197,65017020,2004,PR,1,Águas Paraná,Rio Cotia
-49.257665,-25.645643,198,65017035,2004,PR,1,Águas Paraná,Rio Despique
-49.317361,-25.720667,199,65019400,2004,PR,1,Águas Paraná,Rio Mauricio
-49.324556,-25.754417,200,65019410,2004,PR,1,Águas Paraná,Rio dos Patos
-49.359438,-25.64602,201,65019500,2004,PR,1,Águas Paraná,Rio Mauricio
-49.286722,-25.286722,202,65019520,2004,PR,1,Águas Paraná,Rio Barigui
-49.30662,-25.414299,203,65019650,2004,PR,1,Águas Paraná,Rio Barigui
-49.307417,-25.422333,204,65019655,2004,PR,1,Águas Paraná,Rio Uvu
-49.314728,-25.436093,205,65019670,2004,PR,1,Águas Paraná,Rio Barigui
-49.338,-25.514583,206,65019685,2004,PR,1,Águas Paraná,Rio Barigui
-49.356899,-25.613847,207,65019700,2004,PR,1,Águas Paraná,Rio Barigui
-49.379139,-25.657306,208,65019850,2004,PR,1,Águas Paraná,Rio Faxinal
-49.398047,-25.600459,209,65019980,2004,PR,1,Águas Paraná,Rio Iguaçu
-49.415692,-25.595737,210,65020000,2004,PR,1,Águas Paraná,Rio Iguaçu
-49.366361,-25.308167,211,65020990,2004,PR,1,Águas Paraná,Rio Passauna
-49.340894,-25.346172,212,65020995,2004,PR,1,Águas Paraná,Rio Passauna
-49.344917,-25.364556,213,65021000,2004,PR,1,Águas Paraná,Rio Passauna
-49.360515,-25.386799,214,65021250,2004,PR,1,Águas Paraná,Rio Passauna
-49.384916,-25.416984,215,65021770,2004,PR,1,Águas Paraná,Rio Cachoeirinha
-49.387783,-25.426305,216,65021800,2004,PR,1,Águas Paraná,Rio Passaúna
-49.402611,-25.460111,217,65022150,2004,PR,1,Águas Paraná,Rio Ferraria
-49.392472,-25.532417,218,65022900,2004,PR,1,Águas Paraná,Rio Passauna
-49.393561,-25.533003,219,65023000,2004,PR,1,Águas Paraná,Rio Passauna
-49.429927,-25.574497,220,65024000,2004,PR,1,Águas Paraná,Rio Passauna
-49.547389,-25.509972,221,65026920,2004,PR,1,Águas Paraná,Rio Cambui
-49.583167,-25.579944,222,65027000,2004,PR,1,Águas Paraná,Rio Verde
-49.631899,-25.587233,223,65028000,2004,PR,1,Águas Paraná,Rio Iguacu
-49.889611,-25.548056,224,65035000,2004,PR,1,Águas Paraná,Rio Iguacu
-50.389444,-25.875556,225,65060000,2004,PR,1,Águas Paraná,Rio Iguaçu
-50.5925,-26.019167,226,65220000,2004,PR,1,Águas Paraná,Rio Iguaçu
-51.967222,-25.638056,227,65825000,2004,PR,1,Águas Paraná,Rio Jordão
-52.67,-26.325278,228,65925765,2004,PR,1,Águas Paraná,Rio Pinheiro
-52.618889,-26.306389,229,65925770,2004,PR,1,Águas Paraná,Rio Pinheiro
-52.660556,-26.300278,230,65925775,2004,PR,1,Águas Paraná,Rio Conrado
-52.626944,-26.299444,231,65925780,2004,PR,1,Águas Paraná,Rio Conrado
-53.100278,-26.186389,232,65950150,2004,PR,1,Águas Paraná,Mandurim
-53.102222,-26.134167,233,65950155,2004,PR,1,Águas Paraná,Mandurim
-52.926667,-25.769167,234,65960000,2004,PR,1,Águas Paraná,Rio Chopim
-45.4405,-20.486778,235,BG023,2004,MG,1,IGAM,Rio Formiga
-44.905389,-22.326694,236,BG025,2004,MG,1,IGAM,Rio Verde
-44.9755,-22.214222,237,BG027,2004,MG,1,IGAM,Rio Verde
-45.045389,-22.060417,238,BG028,2004,MG,1,IGAM,Rio Verde
-45.054361,-21.865111,239,BG029,2004,MG,1,IGAM,Rio Baependi
-45.265417,-22.210194,240,BG030,2004,MG,1,IGAM,Rio Lambari
-45.21575,-21.767778,241,BG031,2004,MG,1,IGAM,Rio Lambari
-45.247583,-21.703194,242,BG032,2004,MG,1,IGAM,Rio Verde
-45.330806,-21.672083,243,BG033,2004,MG,1,IGAM,Rio do Peixe
-45.115306,-21.655389,244,BG034,2004,MG,1,IGAM,Rio do Peixe
-45.363778,-21.641417,245,BG035,2004,MG,1,IGAM,Rio Verde
-45.395417,-21.629833,246,BG036,2004,MG,1,IGAM,Rio Palmela
-45.508444,-21.606417,247,BG037,2004,MG,1,IGAM,Rio Verde
-45.402194,-22.515972,248,BG039,2004,MG,1,IGAM,Rio Sapucaí
-45.552417,-22.360583,249,BG041,2004,MG,1,IGAM,Rio Sapucaí
-45.867333,-22.211806,250,BG043,2004,MG,1,IGAM,Rio Sapucaí
-45.897611,-22.290083,251,BG044,2004,MG,1,IGAM,Rio Sapucaí-Mirim
-45.896111,-22.206444,252,BG045,2004,MG,1,IGAM,Rio Sapucaí-Mirim
-45.699833,-22.0535,253,BG047,2004,MG,1,IGAM,Rio Sapucaí
-45.681361,-21.579528,254,BG049,2004,MG,1,IGAM,Rio Sapucaí
-46.362222,-20.684722,255,BG051,2004,MG,1,IGAM,Rio Grande
-46.6,-20.694222,256,BG053,2004,MG,1,IGAM,Ribeirão da Bocaina
-46.832667,-20.616667,257,BG055,2004,MG,1,IGAM,Ribeirão São Pedro ou Rio São João
-47.875083,-20.008611,258,BG057,2004,MG,1,IGAM,Córrego Gameleira ou Rio Gameleira
-47.824167,-19.661111,259,BG058,2004,MG,1,IGAM,Rio Uberaba
-48.39075,-19.909056,260,BG059,2004,MG,1,IGAM,Rio Uberaba
-48.688333,-20.167861,261,BG061,2004,MG,1,IGAM,Rio Grande
-46.602167,-21.734444,262,BG063,2004,MG,1,IGAM,Ribeirão das Antas
-46.6469,-23.7864,263,BILL02100,2004,SP,2,CETESB,Reservatório Billings
-46.5983,-23.7908,264,BILL02500,2004,SP,2,CETESB,Reservatório Billings
-46.525,-23.8211,265,BILL02900,2004,SP,2,CETESB,Reservatório Billings
-46.6556,-23.8447,266,BITQ00100,2004,SP,1,CETESB,Braço do Taquacetuba
-37.64178,-7.45792,267,BJ53,2004,PB,2,SUDEMA,Açude Bom Jesus (Água Branca)
-46.0933,-23.5692,268,BMIR02800,2004,SP,1,CETESB,Rio Biritiba-Mirim
-45.621389,-23.785833,269,BOIC02950,2004,SP,1,CETESB,Rio Boiçucanga
-43.991944,-20.559722,270,BP026,2004,MG,1,IGAM,Rio Camapuã
-43.984167,-20.510639,271,BP027,2004,MG,1,IGAM,Rio Paraopeba
-44.025278,-20.413889,272,BP029,2004,MG,1,IGAM,Rio Paraopeba
-44.123056,-20.2,273,BP036,2004,MG,1,IGAM,Rio Paraopeba
-44.210083,-20.099444,274,BP068,2004,MG,1,IGAM,Rio Paraopeba
-44.254444,-20.041389,275,BP070,2004,MG,1,IGAM,Rio Paraopeba
-44.265,-19.9675,276,BP071,2004,MG,1,IGAM,Rio Betim
-49.184368,-25.341793,277,81120000,2004,PR,1,Águas Paraná,Rio Piedade
-49.184368,-25.341793,278,81125000,2004,PR,1,Águas Paraná,Rio Turvo
-49.184368,-25.341793,279,81135000,2004,PR,1,Águas Paraná,Rio Ribeira do Iguape
-49.262778,-24.8275,280,81140000,2004,PR,1,Águas Paraná,Rio Ponta Grossa
-48.999722,-24.655556,281,81200000,2004,PR,1,Águas Paraná,RIBEIRA
-48.5047,-24.7436,282,81335000,2004,PR,1,Águas Paraná,Rio Pardo
-48.2425,-25.16,283,82002000,2004,PR,1,Águas Paraná,GUARAQUEÇABA
-48.243056,-25.160556,284,82003000,2004,PR,1,Águas Paraná,Rio Guaraqueçaba
-48.296667,-25.175833,285,82003500,2004,PR,1,Águas Paraná,Rio Morato
-48.395556,-25.152778,286,82006000,2004,PR,1,Águas Paraná,Informação não disponível
-48.449444,-25.185833,287,82007000,2004,PR,1,Águas Paraná,Informação não disponível
-48.466667,-25.2,288,82009080,2004,PR,1,Águas Paraná,Taguacaba
-48.7475,-25.242778,289,82065000,2004,PR,1,Águas Paraná,Rio Cachoeira
-48.884722,-25.421389,290,82169000,2004,PR,1,Águas Paraná,Rio Nhundiaquara
-48.83,-25.476944,291,82170000,2004,PR,1,Águas Paraná,Rio Nhundiaquara
-48.852222,-25.933056,292,82249000,2004,PR,1,Águas Paraná,Informação não disponível
-34.86782,-7.430725,293,AB01,2004,PB,1,SUDEMA,Rio Abiaí
-34.837484,-7.43240700000001,294,AB02,2004,PB,1,SUDEMA,Rio Abiaí
-34.83684,-7.43433599999997,295,AB03,2004,PB,1,SUDEMA,Rio Abiaí
-45.362778,-23.818889,296,ABRA02950,2004,SP,1,CETESB,Ribeirão Água Branca
-35.561266,-7.44201600000002,297,AC18,2004,PB,2,SUDEMA,Açude Acauã (Natuba)
-38.406438,-4.20861200000002,298,ACA09,2004,CE,2,COGERH,Informação não disponível
-38.998261,-5.32536499999998,299,ACM01,2004,CE,2,COGERH,Informação não disponível
-40.28314,-3.49496399999998,300,ACM02,2004,CE,2,COGERH,Acaraú Mirim
-40.291337,-3.51266199999998,301,ACM03,2004,CE,2,COGERH,Acaraú Mirim
-40.302961,-3.502118,302,ACM04,2004,CE,2,COGERH,Acaraú Mirim
-40.315997,-3.503647,303,ACM05,2004,CE,2,COGERH,Acaraú Mirim
-49.6756,-21.9214,304,AGUA02010,2004,SP,1,CETESB,Rio Aguapeí
-50.5892,-21.6764,305,AGUA02100,2004,SP,1,CETESB,Rio Aguapeí
-51.497778,-21.220833,306,AGUA02800,2004,SP,1,CETESB,Rio Aguapeí
-49.119122,-25.442307,307,AI01,2004,PR,1,IAP,Rio Iraí
-49.08615,-25.370755,308,AI02,2004,PR,1,IAP,Rio Timbu
-49.167595,-25.443372,309,AI03,2004,PR,1,IAP,Rio Palmital
-49.189796,-25.483983,310,AI04,2004,PR,1,IAP,Rio Iguaçu
-49.228486,-25.589573,311,AI07,2004,PR,1,IAP,Rio Miringuava
-49.19962,-25.44208,312,AI08,2004,PR,1,IAP,Rio Atuba
